review_id,review_text,rating,date,platform,helpful_count,review_length,user_name,title
appstore_sample_1352,Love this game! Graphics are stunning on iPhone,5,2025-05-29,app_store,0,47,User_6696,Fantastic experience
appstore_sample_1353,"Great storyline, characters are well designed",1,2025-05-29,app_store,0,45,User_6626,Worth playing
appstore_sample_1354,Beautiful music and sound effects,4,2025-05-29,app_store,0,33,User_6482,Great potential
appstore_sample_1355,"Battery drain is terrible, but gameplay is addictive",5,2025-05-29,app_store,0,52,User_1787,Disappointing
appstore_sample_1356,Optimization needed for older iPhone models,1,2025-05-29,app_store,0,43,User_3092,Good but needs work
appstore_sample_1357,Loading times are too long,2,2025-05-29,app_store,0,26,User_3709,Fantastic experience
appstore_sample_1358,"Great storyline, characters are well designed",3,2025-05-29,app_store,0,45,User_4701,Disappointing
appstore_sample_1359,F2P friendly compared to other gacha games,3,2025-05-29,app_store,0,42,User_3823,Disappointing
appstore_sample_1360,"Battery drain is terrible, but gameplay is addictive",4,2025-05-29,app_store,0,52,User_9258,Love it!
appstore_sample_1361,"Much better than Genshin, finally a worthy competitor",2,2025-05-29,app_store,0,53,User_6561,Could be better
appstore_sample_1362,"Much better than Genshin, finally a worthy competitor",5,2025-05-29,app_store,0,53,User_6550,Amazing game!
appstore_sample_1363,Beautiful music and sound effects,1,2025-05-29,app_store,0,33,User_5040,Worth playing
appstore_sample_1364,"Much better than Genshin, finally a worthy competitor",5,2025-05-29,app_store,0,53,User_6658,Mixed feelings
appstore_sample_1365,"Gacha rates are fair, got lucky with pulls",3,2025-05-29,app_store,0,42,User_3216,Disappointing
appstore_sample_1366,"Great storyline, characters are well designed",2,2025-05-29,app_store,0,45,User_2924,Highly recommended
appstore_sample_1367,Love this game! Graphics are stunning on iPhone,2,2025-05-29,app_store,0,47,User_7624,Highly recommended
appstore_sample_1368,"Much better than Genshin, finally a worthy competitor",1,2025-05-29,app_store,0,53,User_3916,Worth playing
appstore_sample_1369,Game crashes frequently on my device,1,2025-05-29,app_store,0,36,User_2246,Mixed feelings
appstore_sample_1370,"Too many in-app purchases, very expensive",4,2025-05-29,app_store,0,41,User_9651,Highly recommended
appstore_sample_1371,"Too many in-app purchases, very expensive",3,2025-05-29,app_store,0,41,User_6694,Good but needs work
appstore_sample_1372,Game crashes frequently on my device,1,2025-05-29,app_store,0,36,User_9684,Disappointing
appstore_sample_1373,Customer support is very responsive,3,2025-05-29,app_store,0,35,User_6881,Fantastic experience
appstore_sample_1374,"Battery drain is terrible, but gameplay is addictive",3,2025-05-29,app_store,0,52,User_5437,Amazing game!
appstore_sample_1375,Best mobile RPG I've played this year,1,2025-05-29,app_store,0,37,User_7575,Great potential
appstore_sample_1376,Loading times are too long,4,2025-05-29,app_store,0,26,User_1979,Worth playing
appstore_sample_1377,Amazing world design and exploration,1,2025-05-29,app_store,0,36,User_2771,Worth playing
appstore_sample_1378,Customer support is very responsive,1,2025-05-29,app_store,0,35,User_9230,Fantastic experience
appstore_sample_1379,Love this game! Graphics are stunning on iPhone,4,2025-05-29,app_store,0,47,User_1244,Good but needs work
appstore_sample_1380,Customer support is very responsive,3,2025-05-29,app_store,0,35,User_6104,Highly recommended
appstore_sample_1381,Game crashes frequently on my device,1,2025-05-29,app_store,0,36,User_7834,Disappointing
appstore_sample_1382,Game crashes frequently on my device,4,2025-05-29,app_store,0,36,User_2396,Love it!
appstore_sample_1383,"Battery drain is terrible, but gameplay is addictive",3,2025-05-29,app_store,0,52,User_1960,Highly recommended
appstore_sample_1384,Customer support is very responsive,5,2025-05-29,app_store,0,35,User_4085,Amazing game!
appstore_sample_1385,"Too many in-app purchases, very expensive",1,2025-05-29,app_store,0,41,User_4375,Fantastic experience
appstore_sample_1386,"Great storyline, characters are well designed",4,2025-05-29,app_store,0,45,User_9876,Highly recommended
appstore_sample_1387,Best mobile RPG I've played this year,1,2025-05-29,app_store,0,37,User_9742,Fantastic experience
appstore_sample_1388,Beautiful music and sound effects,5,2025-05-29,app_store,0,33,User_2252,Disappointing
appstore_sample_1389,Combat system feels so smooth on iOS,1,2025-05-29,app_store,0,36,User_1907,Could be better
appstore_sample_1390,"Too many in-app purchases, very expensive",5,2025-05-29,app_store,0,41,User_7833,Fantastic experience
appstore_sample_1391,Love this game! Graphics are stunning on iPhone,4,2025-05-29,app_store,0,47,User_1256,Good but needs work
appstore_sample_1392,Beautiful music and sound effects,2,2025-05-29,app_store,0,33,User_5856,Love it!
appstore_sample_1393,Best mobile RPG I've played this year,1,2025-05-29,app_store,0,37,User_8218,Fantastic experience
appstore_sample_1394,"Much better than Genshin, finally a worthy competitor",2,2025-05-29,app_store,0,53,User_4405,Great potential
appstore_sample_1395,"Battery drain is terrible, but gameplay is addictive",3,2025-05-29,app_store,0,52,User_4426,Amazing game!
appstore_sample_1396,"Gacha rates are fair, got lucky with pulls",4,2025-05-29,app_store,0,42,User_6636,Worth playing
appstore_sample_1397,F2P friendly compared to other gacha games,2,2025-05-29,app_store,0,42,User_1378,Mixed feelings
appstore_sample_1398,F2P friendly compared to other gacha games,3,2025-05-29,app_store,0,42,User_7361,Highly recommended
appstore_sample_1399,Game crashes frequently on my device,3,2025-05-29,app_store,0,36,User_3684,Could be better
appstore_sample_1400,Beautiful music and sound effects,5,2025-05-29,app_store,0,33,User_1703,Mixed feelings
appstore_sample_1401,Best mobile RPG I've played this year,1,2025-05-29,app_store,0,37,User_7046,Worth playing
appstore_sample_1402,Love this game! Graphics are stunning on iPhone,2,2025-05-29,app_store,0,47,User_9442,Disappointing
appstore_sample_1403,"Much better than Genshin, finally a worthy competitor",3,2025-05-29,app_store,0,53,User_3680,Could be better
appstore_sample_1404,Beautiful music and sound effects,3,2025-05-29,app_store,0,33,User_1730,Love it!
appstore_sample_1405,Love this game! Graphics are stunning on iPhone,5,2025-05-29,app_store,0,47,User_1369,Fantastic experience
appstore_sample_1406,Optimization needed for older iPhone models,1,2025-05-29,app_store,0,43,User_3164,Could be better
appstore_sample_1407,Game crashes frequently on my device,5,2025-05-29,app_store,0,36,User_9071,Disappointing
appstore_sample_1408,Combat system feels so smooth on iOS,5,2025-05-29,app_store,0,36,User_1634,Fantastic experience
appstore_sample_1409,Best mobile RPG I've played this year,5,2025-05-29,app_store,0,37,User_4394,Love it!
appstore_sample_1410,"Gacha rates are fair, got lucky with pulls",4,2025-05-29,app_store,0,42,User_4820,Great potential
appstore_sample_1411,"Great storyline, characters are well designed",3,2025-05-29,app_store,0,45,User_5996,Fantastic experience
appstore_sample_1412,"Great storyline, characters are well designed",4,2025-05-29,app_store,0,45,User_9628,Could be better
appstore_sample_1413,Amazing world design and exploration,1,2025-05-29,app_store,0,36,User_9391,Good but needs work
appstore_sample_1414,Love this game! Graphics are stunning on iPhone,4,2025-05-29,app_store,0,47,User_8874,Love it!
appstore_sample_1415,"Great storyline, characters are well designed",3,2025-05-29,app_store,0,45,User_6290,Highly recommended
appstore_sample_1416,Loading times are too long,1,2025-05-29,app_store,0,26,User_8904,Fantastic experience
appstore_sample_1417,Game crashes frequently on my device,3,2025-05-29,app_store,0,36,User_6341,Love it!
appstore_sample_1418,"Too many in-app purchases, very expensive",2,2025-05-29,app_store,0,41,User_6621,Love it!
appstore_sample_1419,"Gacha rates are fair, got lucky with pulls",3,2025-05-29,app_store,0,42,User_3704,Mixed feelings
appstore_sample_1420,Beautiful music and sound effects,1,2025-05-29,app_store,0,33,User_5480,Good but needs work
appstore_sample_1421,Game crashes frequently on my device,5,2025-05-29,app_store,0,36,User_2007,Mixed feelings
appstore_sample_1422,Combat system feels so smooth on iOS,1,2025-05-29,app_store,0,36,User_2958,Highly recommended
appstore_sample_1423,Optimization needed for older iPhone models,4,2025-05-29,app_store,0,43,User_7351,Could be better
appstore_sample_1424,"Battery drain is terrible, but gameplay is addictive",4,2025-05-29,app_store,0,52,User_5161,Mixed feelings
appstore_sample_1425,"Great storyline, characters are well designed",3,2025-05-29,app_store,0,45,User_4483,Fantastic experience
appstore_sample_1426,"Too many in-app purchases, very expensive",1,2025-05-29,app_store,0,41,User_2791,Fantastic experience
appstore_sample_1427,Loading times are too long,3,2025-05-29,app_store,0,26,User_4999,Disappointing
appstore_sample_1428,Beautiful music and sound effects,5,2025-05-29,app_store,0,33,User_3434,Fantastic experience
appstore_sample_1429,Optimization needed for older iPhone models,2,2025-05-29,app_store,0,43,User_7266,Love it!
appstore_sample_1430,F2P friendly compared to other gacha games,5,2025-05-29,app_store,0,42,User_4403,Worth playing
appstore_sample_1431,Customer support is very responsive,5,2025-05-29,app_store,0,35,User_1567,Mixed feelings
appstore_sample_1432,Best mobile RPG I've played this year,1,2025-05-29,app_store,0,37,User_5824,Highly recommended
appstore_sample_1433,Game crashes frequently on my device,3,2025-05-29,app_store,0,36,User_9214,Highly recommended
appstore_sample_1434,Best mobile RPG I've played this year,1,2025-05-29,app_store,0,37,User_9220,Good but needs work
appstore_sample_1435,"Too many in-app purchases, very expensive",3,2025-05-29,app_store,0,41,User_3512,Love it!
appstore_sample_1436,Amazing world design and exploration,2,2025-05-29,app_store,0,36,User_6651,Love it!
appstore_sample_1437,Combat system feels so smooth on iOS,3,2025-05-29,app_store,0,36,User_5900,Love it!
appstore_sample_1438,Combat system feels so smooth on iOS,2,2025-05-29,app_store,0,36,User_4421,Amazing game!
appstore_sample_1439,"Too many in-app purchases, very expensive",2,2025-05-29,app_store,0,41,User_6883,Fantastic experience
appstore_sample_1440,F2P friendly compared to other gacha games,5,2025-05-29,app_store,0,42,User_4584,Disappointing
appstore_sample_1441,"Battery drain is terrible, but gameplay is addictive",4,2025-05-29,app_store,0,52,User_2185,Good but needs work
appstore_sample_1442,"Too many in-app purchases, very expensive",3,2025-05-29,app_store,0,41,User_5236,Disappointing
appstore_sample_1443,"Much better than Genshin, finally a worthy competitor",4,2025-05-29,app_store,0,53,User_6165,Amazing game!
appstore_sample_1444,"Gacha rates are fair, got lucky with pulls",4,2025-05-29,app_store,0,42,User_9160,Mixed feelings
appstore_sample_1445,Optimization needed for older iPhone models,2,2025-05-29,app_store,0,43,User_1097,Love it!
appstore_sample_1446,Best mobile RPG I've played this year,1,2025-05-29,app_store,0,37,User_2749,Mixed feelings
appstore_sample_1447,Love this game! Graphics are stunning on iPhone,3,2025-05-29,app_store,0,47,User_1630,Fantastic experience
appstore_sample_1448,Customer support is very responsive,2,2025-05-29,app_store,0,35,User_3129,Amazing game!
appstore_sample_1449,Loading times are too long,1,2025-05-29,app_store,0,26,User_6999,Great potential
appstore_sample_1450,Love this game! Graphics are stunning on iPhone,5,2025-05-29,app_store,0,47,User_5543,Could be better
appstore_sample_1451,Love this game! Graphics are stunning on iPhone,4,2025-05-29,app_store,0,47,User_2697,Disappointing
appstore_sample_1452,F2P friendly compared to other gacha games,1,2025-05-29,app_store,0,42,User_4034,Amazing game!
appstore_sample_1453,Game crashes frequently on my device,4,2025-05-29,app_store,0,36,User_8446,Good but needs work
appstore_sample_1454,"Much better than Genshin, finally a worthy competitor",1,2025-05-29,app_store,0,53,User_6830,Mixed feelings
appstore_sample_1455,Amazing world design and exploration,5,2025-05-29,app_store,0,36,User_8372,Could be better
appstore_sample_1456,"Gacha rates are fair, got lucky with pulls",5,2025-05-29,app_store,0,42,User_2148,Amazing game!
appstore_sample_1457,Love this game! Graphics are stunning on iPhone,1,2025-05-29,app_store,0,47,User_4699,Highly recommended
appstore_sample_1458,Customer support is very responsive,2,2025-05-29,app_store,0,35,User_1494,Love it!
appstore_sample_1459,F2P friendly compared to other gacha games,4,2025-05-29,app_store,0,42,User_9483,Love it!
appstore_sample_1460,"Gacha rates are fair, got lucky with pulls",2,2025-05-29,app_store,0,42,User_6371,Fantastic experience
appstore_sample_1461,Beautiful music and sound effects,2,2025-05-29,app_store,0,33,User_6180,Amazing game!
appstore_sample_1462,Customer support is very responsive,1,2025-05-29,app_store,0,35,User_5782,Love it!
appstore_sample_1463,Combat system feels so smooth on iOS,2,2025-05-29,app_store,0,36,User_3186,Mixed feelings
appstore_sample_1464,Customer support is very responsive,4,2025-05-29,app_store,0,35,User_3894,Could be better
appstore_sample_1465,"Battery drain is terrible, but gameplay is addictive",4,2025-05-29,app_store,0,52,User_3040,Worth playing
appstore_sample_1466,Customer support is very responsive,2,2025-05-29,app_store,0,35,User_6548,Great potential
appstore_sample_1467,Amazing world design and exploration,4,2025-05-29,app_store,0,36,User_8440,Mixed feelings
appstore_sample_1468,Combat system feels so smooth on iOS,5,2025-05-29,app_store,0,36,User_5636,Highly recommended
appstore_sample_1469,Customer support is very responsive,5,2025-05-29,app_store,0,35,User_7552,Amazing game!
appstore_sample_1470,"Too many in-app purchases, very expensive",1,2025-05-29,app_store,0,41,User_4963,Amazing game!
appstore_sample_1471,Customer support is very responsive,3,2025-05-29,app_store,0,35,User_7293,Worth playing
appstore_sample_1472,Love this game! Graphics are stunning on iPhone,1,2025-05-29,app_store,0,47,User_5090,Worth playing
appstore_sample_1473,Combat system feels so smooth on iOS,5,2025-05-29,app_store,0,36,User_5423,Could be better
appstore_sample_1474,F2P friendly compared to other gacha games,5,2025-05-29,app_store,0,42,User_6419,Love it!
appstore_sample_1475,"Much better than Genshin, finally a worthy competitor",3,2025-05-29,app_store,0,53,User_9012,Love it!
appstore_sample_1476,"Too many in-app purchases, very expensive",1,2025-05-29,app_store,0,41,User_6407,Good but needs work
appstore_sample_1477,"Gacha rates are fair, got lucky with pulls",3,2025-05-29,app_store,0,42,User_6475,Amazing game!
appstore_sample_1478,Beautiful music and sound effects,2,2025-05-29,app_store,0,33,User_1850,Worth playing
appstore_sample_1479,"Great storyline, characters are well designed",4,2025-05-29,app_store,0,45,User_4445,Fantastic experience
appstore_sample_1480,Combat system feels so smooth on iOS,5,2025-05-29,app_store,0,36,User_2108,Great potential
appstore_sample_1481,F2P friendly compared to other gacha games,2,2025-05-29,app_store,0,42,User_8683,Great potential
appstore_sample_1482,"Too many in-app purchases, very expensive",4,2025-05-29,app_store,0,41,User_3187,Disappointing
appstore_sample_1483,Beautiful music and sound effects,4,2025-05-29,app_store,0,33,User_2317,Mixed feelings
appstore_sample_1484,Beautiful music and sound effects,5,2025-05-29,app_store,0,33,User_7951,Love it!
appstore_sample_1485,Optimization needed for older iPhone models,1,2025-05-29,app_store,0,43,User_6578,Great potential
appstore_sample_1486,"Much better than Genshin, finally a worthy competitor",3,2025-05-29,app_store,0,53,User_3637,Disappointing
appstore_sample_1487,Customer support is very responsive,2,2025-05-29,app_store,0,35,User_1608,Great potential
appstore_sample_1488,Love this game! Graphics are stunning on iPhone,2,2025-05-29,app_store,0,47,User_1907,Love it!
appstore_sample_1489,Best mobile RPG I've played this year,3,2025-05-29,app_store,0,37,User_5050,Worth playing
appstore_sample_1490,Combat system feels so smooth on iOS,1,2025-05-29,app_store,0,36,User_1473,Worth playing
appstore_sample_1491,Beautiful music and sound effects,3,2025-05-29,app_store,0,33,User_8822,Worth playing
appstore_sample_1492,"Great storyline, characters are well designed",1,2025-05-29,app_store,0,45,User_1666,Disappointing
appstore_sample_1493,Combat system feels so smooth on iOS,2,2025-05-29,app_store,0,36,User_2401,Love it!
appstore_sample_1494,"Much better than Genshin, finally a worthy competitor",2,2025-05-29,app_store,0,53,User_8405,Worth playing
appstore_sample_1495,Loading times are too long,3,2025-05-29,app_store,0,26,User_4924,Fantastic experience
appstore_sample_1496,"Much better than Genshin, finally a worthy competitor",5,2025-05-29,app_store,0,53,User_5408,Worth playing
appstore_sample_1497,"Too many in-app purchases, very expensive",3,2025-05-29,app_store,0,41,User_7750,Disappointing
appstore_sample_1498,"Gacha rates are fair, got lucky with pulls",3,2025-05-29,app_store,0,42,User_1591,Worth playing
appstore_sample_1499,"Gacha rates are fair, got lucky with pulls",3,2025-05-29,app_store,0,42,User_5960,Highly recommended
appstore_sample_1500,Customer support is very responsive,4,2025-05-29,app_store,0,35,User_6010,Great potential
appstore_sample_1501,Amazing world design and exploration,2,2025-05-29,app_store,0,36,User_5842,Great potential
appstore_sample_1502,Game crashes frequently on my device,3,2025-05-29,app_store,0,36,User_2784,Great potential
appstore_sample_1503,Beautiful music and sound effects,5,2025-05-29,app_store,0,33,User_2206,Amazing game!
appstore_sample_1504,"Battery drain is terrible, but gameplay is addictive",1,2025-05-29,app_store,0,52,User_8248,Amazing game!
appstore_sample_1505,Game crashes frequently on my device,1,2025-05-29,app_store,0,36,User_4034,Fantastic experience
appstore_sample_1506,Love this game! Graphics are stunning on iPhone,3,2025-05-29,app_store,0,47,User_2812,Great potential
appstore_sample_1507,Love this game! Graphics are stunning on iPhone,5,2025-05-29,app_store,0,47,User_3796,Mixed feelings
appstore_sample_1508,Beautiful music and sound effects,3,2025-05-29,app_store,0,33,User_2728,Highly recommended
appstore_sample_1509,Best mobile RPG I've played this year,4,2025-05-29,app_store,0,37,User_3677,Mixed feelings
appstore_sample_1510,F2P friendly compared to other gacha games,5,2025-05-29,app_store,0,42,User_4593,Worth playing
appstore_sample_1511,Amazing world design and exploration,5,2025-05-29,app_store,0,36,User_8359,Amazing game!
appstore_sample_1512,"Too many in-app purchases, very expensive",4,2025-05-29,app_store,0,41,User_2185,Good but needs work
appstore_sample_1513,Loading times are too long,3,2025-05-29,app_store,0,26,User_4987,Fantastic experience
appstore_sample_1514,Loading times are too long,3,2025-05-29,app_store,0,26,User_4703,Highly recommended
appstore_sample_1515,"Battery drain is terrible, but gameplay is addictive",5,2025-05-29,app_store,0,52,User_3353,Amazing game!
appstore_sample_1516,Combat system feels so smooth on iOS,3,2025-05-29,app_store,0,36,User_5199,Disappointing
appstore_sample_1517,"Great storyline, characters are well designed",3,2025-05-29,app_store,0,45,User_8291,Great potential
appstore_sample_1518,"Battery drain is terrible, but gameplay is addictive",1,2025-05-29,app_store,0,52,User_3270,Highly recommended
appstore_sample_1519,Customer support is very responsive,2,2025-05-29,app_store,0,35,User_1078,Worth playing
appstore_sample_1520,"Battery drain is terrible, but gameplay is addictive",1,2025-05-29,app_store,0,52,User_6034,Mixed feelings
appstore_sample_1521,Optimization needed for older iPhone models,2,2025-05-29,app_store,0,43,User_2342,Amazing game!
appstore_sample_1522,"Gacha rates are fair, got lucky with pulls",4,2025-05-29,app_store,0,42,User_7247,Fantastic experience
appstore_sample_1523,"Too many in-app purchases, very expensive",1,2025-05-29,app_store,0,41,User_9200,Highly recommended
appstore_sample_1524,Loading times are too long,1,2025-05-29,app_store,0,26,User_8793,Fantastic experience
appstore_sample_1525,Optimization needed for older iPhone models,5,2025-05-29,app_store,0,43,User_7716,Great potential
appstore_sample_1526,"Great storyline, characters are well designed",3,2025-05-29,app_store,0,45,User_7271,Worth playing
appstore_sample_1527,"Great storyline, characters are well designed",4,2025-05-29,app_store,0,45,User_4978,Fantastic experience
appstore_sample_1528,Love this game! Graphics are stunning on iPhone,3,2025-05-29,app_store,0,47,User_3177,Good but needs work
appstore_sample_1529,"Gacha rates are fair, got lucky with pulls",5,2025-05-29,app_store,0,42,User_8907,Great potential
appstore_sample_1530,Combat system feels so smooth on iOS,1,2025-05-29,app_store,0,36,User_8421,Love it!
appstore_sample_1531,Love this game! Graphics are stunning on iPhone,2,2025-05-29,app_store,0,47,User_9939,Great potential
appstore_sample_1532,"Great storyline, characters are well designed",2,2025-05-29,app_store,0,45,User_2201,Worth playing
appstore_sample_1533,Combat system feels so smooth on iOS,5,2025-05-29,app_store,0,36,User_1753,Worth playing
appstore_sample_1534,Game crashes frequently on my device,2,2025-05-29,app_store,0,36,User_3267,Fantastic experience
appstore_sample_1535,Amazing world design and exploration,5,2025-05-29,app_store,0,36,User_7308,Worth playing
appstore_sample_1536,Loading times are too long,1,2025-05-29,app_store,0,26,User_6542,Worth playing
appstore_sample_1537,Amazing world design and exploration,4,2025-05-29,app_store,0,36,User_3724,Mixed feelings
appstore_sample_1538,Beautiful music and sound effects,4,2025-05-29,app_store,0,33,User_3827,Worth playing
appstore_sample_1539,Customer support is very responsive,2,2025-05-29,app_store,0,35,User_2483,Worth playing
appstore_sample_1540,Best mobile RPG I've played this year,3,2025-05-29,app_store,0,37,User_9228,Worth playing
appstore_sample_1541,Optimization needed for older iPhone models,2,2025-05-29,app_store,0,43,User_2325,Worth playing
appstore_sample_1542,"Great storyline, characters are well designed",1,2025-05-29,app_store,0,45,User_8301,Could be better
appstore_sample_1543,"Battery drain is terrible, but gameplay is addictive",3,2025-05-29,app_store,0,52,User_6478,Amazing game!
appstore_sample_1544,"Gacha rates are fair, got lucky with pulls",5,2025-05-29,app_store,0,42,User_6931,Good but needs work
appstore_sample_1545,"Too many in-app purchases, very expensive",3,2025-05-29,app_store,0,41,User_4769,Great potential
appstore_sample_1546,Best mobile RPG I've played this year,3,2025-05-29,app_store,0,37,User_9005,Mixed feelings
appstore_sample_1547,Combat system feels so smooth on iOS,4,2025-05-29,app_store,0,36,User_6134,Worth playing
appstore_sample_1548,"Too many in-app purchases, very expensive",5,2025-05-29,app_store,0,41,User_9092,Good but needs work
appstore_sample_1549,Combat system feels so smooth on iOS,3,2025-05-29,app_store,0,36,User_1339,Could be better
appstore_sample_1550,"Much better than Genshin, finally a worthy competitor",2,2025-05-29,app_store,0,53,User_8214,Good but needs work
appstore_sample_1551,Game crashes frequently on my device,5,2025-05-29,app_store,0,36,User_1799,Disappointing
appstore_sample_1552,Best mobile RPG I've played this year,4,2025-05-29,app_store,0,37,User_9445,Great potential
appstore_sample_1553,Loading times are too long,1,2025-05-29,app_store,0,26,User_8078,Worth playing
appstore_sample_1554,Beautiful music and sound effects,1,2025-05-29,app_store,0,33,User_3832,Mixed feelings
appstore_sample_1555,Best mobile RPG I've played this year,3,2025-05-29,app_store,0,37,User_4096,Mixed feelings
appstore_sample_1556,Best mobile RPG I've played this year,3,2025-05-29,app_store,0,37,User_5160,Great potential
appstore_sample_1557,"Battery drain is terrible, but gameplay is addictive",5,2025-05-29,app_store,0,52,User_8498,Fantastic experience
appstore_sample_1558,Customer support is very responsive,2,2025-05-29,app_store,0,35,User_9478,Highly recommended
appstore_sample_1559,"Too many in-app purchases, very expensive",5,2025-05-29,app_store,0,41,User_5756,Great potential
appstore_sample_1560,"Much better than Genshin, finally a worthy competitor",3,2025-05-29,app_store,0,53,User_2563,Amazing game!
appstore_sample_1561,Combat system feels so smooth on iOS,3,2025-05-29,app_store,0,36,User_1560,Disappointing
appstore_sample_1562,Game crashes frequently on my device,4,2025-05-29,app_store,0,36,User_8417,Worth playing
appstore_sample_1563,Amazing world design and exploration,1,2025-05-29,app_store,0,36,User_3412,Great potential
appstore_sample_1564,"Too many in-app purchases, very expensive",5,2025-05-29,app_store,0,41,User_5017,Disappointing
appstore_sample_1565,"Great storyline, characters are well designed",1,2025-05-29,app_store,0,45,User_8606,Fantastic experience
appstore_sample_1566,Best mobile RPG I've played this year,3,2025-05-29,app_store,0,37,User_4828,Highly recommended
appstore_sample_1567,Game crashes frequently on my device,5,2025-05-29,app_store,0,36,User_7853,Love it!
appstore_sample_1568,Best mobile RPG I've played this year,1,2025-05-29,app_store,0,37,User_6146,Amazing game!
appstore_sample_1569,F2P friendly compared to other gacha games,2,2025-05-29,app_store,0,42,User_9866,Great potential
appstore_sample_1570,"Much better than Genshin, finally a worthy competitor",3,2025-05-29,app_store,0,53,User_1547,Amazing game!
appstore_sample_1571,Loading times are too long,1,2025-05-29,app_store,0,26,User_3333,Fantastic experience
appstore_sample_1572,"Too many in-app purchases, very expensive",2,2025-05-29,app_store,0,41,User_4683,Love it!
appstore_sample_1573,Customer support is very responsive,1,2025-05-29,app_store,0,35,User_7525,Fantastic experience
appstore_sample_1574,F2P friendly compared to other gacha games,5,2025-05-29,app_store,0,42,User_6786,Disappointing
appstore_sample_1575,Game crashes frequently on my device,3,2025-05-29,app_store,0,36,User_1339,Good but needs work
appstore_sample_1576,Love this game! Graphics are stunning on iPhone,3,2025-05-29,app_store,0,47,User_7679,Highly recommended
appstore_sample_1577,"Great storyline, characters are well designed",2,2025-05-29,app_store,0,45,User_9955,Worth playing
appstore_sample_1578,"Much better than Genshin, finally a worthy competitor",2,2025-05-29,app_store,0,53,User_8506,Highly recommended
appstore_sample_1579,Game crashes frequently on my device,4,2025-05-29,app_store,0,36,User_9743,Disappointing
appstore_sample_1580,Loading times are too long,3,2025-05-29,app_store,0,26,User_6897,Could be better
appstore_sample_1581,Amazing world design and exploration,5,2025-05-29,app_store,0,36,User_4521,Mixed feelings
appstore_sample_1582,Game crashes frequently on my device,4,2025-05-29,app_store,0,36,User_9841,Love it!
appstore_sample_1583,Love this game! Graphics are stunning on iPhone,1,2025-05-29,app_store,0,47,User_6920,Fantastic experience
appstore_sample_1584,Best mobile RPG I've played this year,5,2025-05-29,app_store,0,37,User_6613,Mixed feelings
appstore_sample_1585,"Great storyline, characters are well designed",5,2025-05-29,app_store,0,45,User_5723,Mixed feelings
appstore_sample_1586,"Gacha rates are fair, got lucky with pulls",2,2025-05-29,app_store,0,42,User_7242,Good but needs work
appstore_sample_1587,Best mobile RPG I've played this year,4,2025-05-29,app_store,0,37,User_8345,Could be better
appstore_sample_1588,F2P friendly compared to other gacha games,3,2025-05-29,app_store,0,42,User_7380,Fantastic experience
appstore_sample_1589,Optimization needed for older iPhone models,4,2025-05-29,app_store,0,43,User_8036,Great potential
appstore_sample_1590,Loading times are too long,2,2025-05-29,app_store,0,26,User_5919,Good but needs work
appstore_sample_1591,Optimization needed for older iPhone models,3,2025-05-29,app_store,0,43,User_2994,Mixed feelings
appstore_sample_1592,"Too many in-app purchases, very expensive",2,2025-05-29,app_store,0,41,User_6545,Could be better
appstore_sample_1593,F2P friendly compared to other gacha games,1,2025-05-29,app_store,0,42,User_9910,Love it!
appstore_sample_1594,Combat system feels so smooth on iOS,3,2025-05-29,app_store,0,36,User_1112,Love it!
appstore_sample_1595,"Great storyline, characters are well designed",3,2025-05-29,app_store,0,45,User_1827,Mixed feelings
appstore_sample_1596,Love this game! Graphics are stunning on iPhone,4,2025-05-29,app_store,0,47,User_1049,Amazing game!
appstore_sample_1597,Customer support is very responsive,2,2025-05-29,app_store,0,35,User_3373,Fantastic experience
appstore_sample_1598,"Battery drain is terrible, but gameplay is addictive",4,2025-05-29,app_store,0,52,User_2567,Mixed feelings
appstore_sample_1599,Best mobile RPG I've played this year,2,2025-05-29,app_store,0,37,User_1831,Highly recommended
appstore_sample_1600,"Gacha rates are fair, got lucky with pulls",5,2025-05-29,app_store,0,42,User_5630,Worth playing
appstore_sample_1601,Optimization needed for older iPhone models,2,2025-05-29,app_store,0,43,User_3782,Amazing game!
appstore_sample_1602,Love this game! Graphics are stunning on iPhone,5,2025-05-29,app_store,0,47,User_7233,Great potential
appstore_sample_1603,"Much better than Genshin, finally a worthy competitor",4,2025-05-29,app_store,0,53,User_6771,Disappointing
appstore_sample_1604,"Battery drain is terrible, but gameplay is addictive",5,2025-05-29,app_store,0,52,User_7364,Mixed feelings
appstore_sample_1605,"Gacha rates are fair, got lucky with pulls",5,2025-05-29,app_store,0,42,User_2401,Disappointing
appstore_sample_1606,Love this game! Graphics are stunning on iPhone,1,2025-05-29,app_store,0,47,User_8241,Amazing game!
appstore_sample_1607,Optimization needed for older iPhone models,2,2025-05-29,app_store,0,43,User_6389,Love it!
appstore_sample_1608,"Gacha rates are fair, got lucky with pulls",3,2025-05-29,app_store,0,42,User_4118,Worth playing
appstore_sample_1609,Amazing world design and exploration,1,2025-05-29,app_store,0,36,User_7973,Amazing game!
appstore_sample_1610,Game crashes frequently on my device,2,2025-05-29,app_store,0,36,User_9618,Great potential
appstore_sample_1611,Beautiful music and sound effects,4,2025-05-29,app_store,0,33,User_4536,Amazing game!
appstore_sample_1612,Customer support is very responsive,5,2025-05-29,app_store,0,35,User_2110,Highly recommended
appstore_sample_1613,Combat system feels so smooth on iOS,2,2025-05-29,app_store,0,36,User_4479,Love it!
